rollout/,ep_len_mean,ep_rew_mean,exploration_rate,time/,episodes,fps,time_elapsed,total_timesteps,train/,learning_rate,loss,n_updates
,151.0,-8.2,0.1,,13216,126,5594,707806,,0.0001,0.00524,174451.0
,151.0,-8.36,0.1,,13220,126,5596,708175,,0.0001,0.00228,174543.0
,152.0,-9.6,0.1,,13224,126,5600,709011,,0.0001,0.933,174752.0
,157.0,-9.51,0.1,,13228,126,5604,709954,,0.0001,0.248,174988.0
,154.0,-8.35,0.1,,13232,126,5605,710134,,0.0001,0.00487,175033.0
,159.0,-7.55,0.1,,13236,126,5609,710834,,0.0001,0.00379,175208.0
,162.0,-6.75,0.1,,13240,126,5613,711682,,0.0001,0.613,175420.0
,160.0,-8.2,0.1,,13244,126,5617,712360,,0.0001,0.229,175589.0
,153.0,-8.76,0.1,,13248,126,5618,712572,,0.0001,0.132,175642.0
,149.0,-8.09,0.1,,13252,126,5621,712994,,0.0001,0.311,175748.0
,148.0,-8.48,0.1,,13256,126,5623,713360,,0.0001,0.433,175839.0
,140.0,-8.1,0.1,,13260,126,5627,714136,,0.0001,0.00491,176033.0
,137.0,-9.11,0.1,,13264,126,5629,714641,,0.0001,0.308,176160.0
,141.0,-7.02,0.1,,13268,127,5633,715508,,0.0001,0.141,176376.0
,147.0,-6.63,0.1,,13272,127,5637,716337,,0.0001,0.365,176584.0
,146.0,-6.01,0.1,,13276,127,5640,716797,,0.0001,0.00418,176699.0
,151.0,-6.28,0.1,,13280,127,5644,717797,,0.0001,0.14,176949.0
,150.0,-6.11,0.1,,13284,127,5646,718073,,0.0001,0.334,177018.0
,158.0,-4.91,0.1,,13288,127,5651,719077,,0.0001,0.0827,177269.0
,161.0,-5.73,0.1,,13292,127,5655,719884,,0.0001,0.256,177470.0
,153.0,-6.54,0.1,,13296,127,5658,720348,,0.0001,0.356,177586.0
,156.0,-6.22,0.1,,13300,127,5661,721143,,0.0001,0.102,177785.0
,160.0,-5.61,0.1,,13304,127,5666,722103,,0.0001,0.108,178025.0
,163.0,-3.99,0.1,,13308,127,5672,723346,,0.0001,0.00186,178336.0
,166.0,-5.13,0.1,,13312,127,5675,724071,,0.0001,0.305,178517.0
,164.0,-5.2,0.1,,13316,127,5677,724198,,0.0001,0.31,178549.0
,167.0,-3.13,0.1,,13320,127,5680,724875,,0.0001,0.012,178718.0
,162.0,-1.81,0.1,,13324,127,5682,725187,,0.0001,0.00456,178796.0
,157.0,-1.34,0.1,,13328,127,5685,725667,,0.0001,0.251,178916.0
,160.0,1.04,0.1,,13332,127,5688,726119,,0.0001,0.459,179029.0
,166.0,0.417,0.1,,13336,127,5693,727443,,0.0001,0.164,179360.0
,163.0,0.141,0.1,,13340,127,5696,728027,,0.0001,0.573,179506.0
,162.0,0.555,0.1,,13344,127,5699,728568,,0.0001,0.00245,179641.0
,167.0,1.05,0.1,,13348,127,5703,729299,,0.0001,1.06,179824.0
,171.0,0.438,0.1,,13352,127,5707,730102,,0.0001,0.006,180025.0
,180.0,-0.581,0.1,,13356,128,5713,731396,,0.0001,0.00489,180348.0
,177.0,-1.15,0.1,,13360,128,5715,731852,,0.0001,0.00434,180462.0
,175.0,-1.21,0.1,,13364,128,5717,732136,,0.0001,0.136,180533.0
,176.0,-3.83,0.1,,13368,128,5721,733077,,0.0001,0.563,180769.0
,185.0,-4.08,0.1,,13372,128,5729,734857,,0.0001,0.116,181214.0
,198.0,-3.71,0.1,,13376,128,5736,736583,,0.0001,0.137,181645.0
,196.0,-3.77,0.1,,13380,128,5740,737416,,0.0001,0.00223,181853.0
,196.0,-5.34,0.1,,13384,128,5742,737720,,0.0001,0.226,181929.0
,192.0,-6.89,0.1,,13388,128,5745,738292,,0.0001,0.139,182072.0
,196.0,-6.08,0.1,,13392,128,5750,739484,,0.0001,0.381,182370.0
,203.0,-4.46,0.1,,13396,128,5755,740681,,0.0001,0.231,182670.0
,200.0,-4.14,0.1,,13400,128,5758,741128,,0.0001,0.00193,182781.0
,196.0,-4.94,0.1,,13404,128,5761,741735,,0.0001,0.932,182933.0
,191.0,-3.92,0.1,,13408,128,5765,742483,,0.0001,0.00172,183120.0
,190.0,-1.37,0.1,,13412,128,5768,743069,,0.0001,0.361,183267.0
,197.0,-1.78,0.1,,13416,128,5772,743947,,0.0001,0.00343,183486.0
,198.0,-2.99,0.1,,13420,128,5775,744674,,0.0001,0.00319,183668.0
,208.0,-0.526,0.1,,13424,129,5781,745990,,0.0001,0.00677,183997.0
,210.0,-1.8,0.1,,13428,129,5785,746625,,0.0001,0.622,184156.0
,215.0,-5.36,0.1,,13432,129,5789,747579,,0.0001,0.453,184394.0
,206.0,-4.66,0.1,,13436,129,5792,748040,,0.0001,0.00536,184509.0
,213.0,-5.51,0.1,,13440,129,5797,749302,,0.0001,0.00352,184825.0
,225.0,-6.81,0.1,,13444,129,5804,751072,,0.0001,0.00193,185267.0
,224.0,-4.77,0.1,,13448,129,5807,751663,,0.0001,0.232,185415.0
,217.0,-4.24,0.1,,13452,129,5809,751817,,0.0001,0.00266,185454.0
,210.0,-3.21,0.1,,13456,129,5812,752380,,0.0001,0.311,185594.0
,226.0,-3.58,0.1,,13460,129,5820,754420,,0.0001,0.00145,186104.0
,241.0,-3.43,0.1,,13464,129,5827,756205,,0.0001,0.00463,186551.0
,239.0,-2.4,0.1,,13468,129,5831,756939,,0.0001,0.0381,186734.0
,225.0,-2.65,0.1,,13472,129,5833,757388,,0.0001,0.0256,186846.0
,220.0,-4.06,0.1,,13476,129,5838,758627,,0.0001,0.00204,187156.0
,219.0,-3.82,0.1,,13480,129,5842,759347,,0.0001,0.176,187336.0
,223.0,-3.88,0.1,,13484,130,5845,760060,,0.0001,0.227,187514.0
,221.0,-4.28,0.1,,13488,130,5847,760369,,0.0001,0.455,187592.0
,217.0,-5.34,0.1,,13492,130,5851,761190,,0.0001,1.07,187797.0
,210.0,-6.92,0.1,,13496,130,5854,761644,,0.0001,0.0185,187910.0
,212.0,-7.32,0.1,,13500,130,5857,762316,,0.0001,0.534,188078.0
,210.0,-7.13,0.1,,13504,130,5859,762706,,0.0001,0.00382,188176.0
,210.0,-9.17,0.1,,13508,130,5862,763448,,0.0001,0.00252,188361.0
,221.0,-11.0,0.1,,13512,130,5869,765194,,0.0001,0.311,188798.0
,225.0,-10.5,0.1,,13516,130,5874,766405,,0.0001,0.00314,189101.0
,232.0,-11.3,0.1,,13520,130,5880,767895,,0.0001,0.00416,189473.0
,225.0,-13.8,0.1,,13524,130,5883,768449,,0.0001,0.00237,189612.0
,233.0,-13.9,0.1,,13528,130,5889,769922,,0.0001,0.00179,189980.0
,231.0,-11.5,0.1,,13532,130,5892,770659,,0.0001,0.135,190164.0
,231.0,-12.0,0.1,,13536,130,5895,771109,,0.0001,0.131,190277.0
,220.0,-10.6,0.1,,13540,130,5897,771305,,0.0001,0.00256,190326.0
,211.0,-8.61,0.1,,13544,130,5901,772206,,0.0001,0.934,190551.0
,211.0,-10.8,0.1,,13548,130,5903,772746,,0.0001,0.00354,190686.0
,221.0,-10.6,0.1,,13552,130,5908,773936,,0.0001,0.537,190983.0
,228.0,-10.6,0.1,,13556,131,5914,775167,,0.0001,0.00229,191291.0
,216.0,-7.43,0.1,,13560,131,5918,775991,,0.0001,0.32,191497.0
,204.0,-6.01,0.1,,13564,131,5921,776570,,0.0001,0.229,191642.0
,200.0,-6.39,0.1,,13568,131,5923,776989,,0.0001,0.425,191747.0
,207.0,-6.42,0.1,,13572,131,5928,778096,,0.0001,1.78,192023.0
,200.0,-5.82,0.1,,13576,131,5931,778634,,0.0001,0.00166,192158.0
,208.0,-6.53,0.1,,13580,131,5937,780184,,0.0001,0.0147,192545.0
,209.0,-7.14,0.1,,13584,131,5941,780969,,0.0001,0.628,192742.0
,210.0,-7.39,0.1,,13588,131,5943,781382,,0.0001,0.00457,192845.0
,206.0,-4.87,0.1,,13592,131,5946,781746,,0.0001,0.00145,192936.0
,212.0,-4.2,0.1,,13596,131,5951,782796,,0.0001,0.321,193198.0
,214.0,-4.91,0.1,,13600,131,5955,783707,,0.0001,0.00126,193426.0
,215.0,-4.81,0.1,,13604,131,5958,784240,,0.0001,0.0316,193559.0
,216.0,-4.16,0.1,,13608,131,5962,785055,,0.0001,0.0124,193763.0
,201.0,-4.42,0.1,,13612,131,5964,785339,,0.0001,0.252,193834.0
,196.0,-5.05,0.1,,13616,131,5967,786033,,0.0001,0.309,194008.0
,186.0,-3.53,0.1,,13620,131,5970,786489,,0.0001,0.227,194122.0
,186.0,-4.05,0.1,,13624,131,5973,787077,,0.0001,0.234,194269.0
,175.0,-3.56,0.1,,13628,131,5975,787464,,0.0001,0.227,194365.0
,173.0,-5.33,0.1,,13632,131,5978,787913,,0.0001,0.0924,194478.0
,173.0,-5.7,0.1,,13636,131,5981,788389,,0.0001,0.00211,194597.0
,173.0,-5.69,0.1,,13640,131,5982,788569,,0.0001,0.228,194642.0
,173.0,-6.21,0.1,,13644,131,5987,789499,,0.0001,0.294,194874.0
,175.0,-6.24,0.1,,13648,131,5990,790283,,0.0001,3.11,195070.0
,166.0,-6.06,0.1,,13652,131,5992,790501,,0.0001,0.135,195125.0
,168.0,-5.13,0.1,,13656,132,5998,791934,,0.0001,0.171,195483.0
,169.0,-7.88,0.1,,13660,132,6002,792921,,0.0001,0.13,195730.0
,171.0,-8.74,0.1,,13664,132,6006,793691,,0.0001,0.00137,195922.0
,172.0,-8.11,0.1,,13668,132,6009,794219,,0.0001,0.00177,196054.0
,167.0,-6.98,0.1,,13672,132,6012,794749,,0.0001,0.00231,196187.0
,164.0,-6.44,0.1,,13676,132,6014,795007,,0.0001,0.129,196251.0
,154.0,-6.28,0.1,,13680,132,6017,795600,,0.0001,0.116,196399.0
,150.0,-5.05,0.1,,13684,132,6019,795924,,0.0001,0.00678,196480.0
,149.0,-4.73,0.1,,13688,132,6021,796288,,0.0001,0.327,196571.0
,152.0,-6.51,0.1,,13692,132,6024,796907,,0.0001,0.00166,196726.0
,154.0,-7.01,0.1,,13696,132,6029,798150,,0.0001,3.34,197037.0
,151.0,-6.91,0.1,,13700,132,6033,798767,,0.0001,0.14,197191.0
,153.0,-6.15,0.1,,13704,132,6036,799561,,0.0001,0.457,197390.0
,153.0,-6.66,0.1,,13708,132,6040,800379,,0.0001,0.0043,197594.0
,153.0,-6.72,0.1,,13712,132,6042,800655,,0.0001,0.00151,197663.0
,155.0,-6.07,0.1,,13716,132,6046,801496,,0.0001,0.102,197873.0
,156.0,-7.67,0.1,,13720,132,6049,802049,,0.0001,0.364,198012.0
,162.0,-7.91,0.1,,13724,132,6054,803252,,0.0001,0.229,198312.0
,164.0,-6.93,0.1,,13728,132,6057,803856,,0.0001,0.00427,198463.0
,165.0,-6.45,0.1,,13732,132,6060,804364,,0.0001,0.0618,198590.0
,164.0,-5.52,0.1,,13736,132,6063,804792,,0.0001,0.00378,198697.0
,167.0,-4.27,0.1,,13740,132,6065,805268,,0.0001,0.0039,198816.0
,163.0,-4.41,0.1,,13744,132,6068,805788,,0.0001,0.00197,198946.0
,162.0,-3.46,0.1,,13748,132,6072,806508,,0.0001,0.307,199126.0
,162.0,-3.82,0.1,,13752,132,6074,806740,,0.0001,0.00242,199184.0
,156.0,-4.79,0.1,,13756,132,6078,807525,,0.0001,0.00343,199381.0
,153.0,-3.79,0.1,,13760,132,6081,808197,,0.0001,0.116,199549.0
,148.0,-4.32,0.1,,13764,132,6083,808507,,0.0001,0.00517,199626.0
,146.0,-4.77,0.1,,13768,132,6085,808853,,0.0001,0.309,199713.0
,148.0,-5.77,0.1,,13772,132,6088,809508,,0.0001,0.229,199876.0
,149.0,-6.18,0.1,,13776,132,6091,809894,,0.0001,0.00206,199973.0
,148.0,-3.91,0.1,,13780,132,6094,810424,,0.0001,1.38,200105.0
,152.0,-3.17,0.1,,13784,133,6097,811166,,0.0001,0.00822,200291.0
,153.0,-2.72,0.1,,13788,133,6100,811626,,0.0001,0.127,200406.0
,160.0,-2.64,0.1,,13792,133,6105,812911,,0.0001,0.567,200727.0
,152.0,-2.08,0.1,,13796,133,6108,813359,,0.0001,0.938,200839.0
,154.0,-0.507,0.1,,13800,133,6112,814170,,0.0001,0.141,201042.0
,153.0,-1.18,0.1,,13804,133,6115,814901,,0.0001,0.161,201225.0
,153.0,-1.02,0.1,,13808,133,6120,815697,,0.0001,0.233,201424.0
,154.0,-1.02,0.1,,13812,133,6122,816096,,0.0001,0.00187,201523.0
,155.0,-0.155,0.1,,13816,133,6127,817039,,0.0001,0.0038,201759.0
,158.0,0.682,0.1,,13820,133,6130,817847,,0.0001,0.00239,201961.0
,150.0,1.49,0.1,,13824,133,6133,818289,,0.0001,0.00209,202072.0
,148.0,0.995,0.1,,13828,133,6135,818619,,0.0001,0.0101,202154.0
,150.0,1.03,0.1,,13832,133,6139,819371,,0.0001,0.308,202342.0
,154.0,0.558,0.1,,13836,133,6142,820197,,0.0001,0.124,202549.0
,155.0,-0.389,0.1,,13840,133,6145,820731,,0.0001,1.56,202682.0
,155.0,-0.301,0.1,,13844,133,6148,821289,,0.0001,0.587,202822.0
,151.0,-0.104,0.1,,13848,133,6151,821651,,0.0001,0.00222,202912.0
,159.0,-0.331,0.1,,13852,133,6155,822675,,0.0001,0.00949,203168.0
,159.0,-0.514,0.1,,13856,133,6158,823404,,0.0001,0.00876,203350.0
,161.0,-1.21,0.1,,13860,133,6162,824262,,0.0001,0.263,203565.0
,160.0,-0.153,0.1,,13864,133,6164,824460,,0.0001,0.307,203614.0
,160.0,-0.0656,0.1,,13868,133,6166,824806,,0.0001,0.454,203701.0
,155.0,0.25,0.1,,13872,133,6168,825053,,0.0001,0.362,203763.0
,156.0,-0.322,0.1,,13876,133,6170,825504,,0.0001,0.00188,203875.0
,158.0,-2.03,0.1,,13880,133,6174,826175,,0.0001,0.237,204043.0
,158.0,-3.03,0.1,,13884,133,6177,826926,,0.0001,0.228,204231.0
,156.0,-3.5,0.1,,13888,133,6179,827269,,0.0001,0.309,204317.0
,145.0,-2.79,0.1,,13892,133,6181,827442,,0.0001,0.625,204360.0
,150.0,-4.58,0.1,,13896,133,6185,828339,,0.0001,0.307,204584.0
,151.0,-5.45,0.1,,13900,133,6189,829311,,0.0001,0.00152,204827.0
,154.0,-6.11,0.1,,13904,134,6193,830276,,0.0001,0.319,205068.0
,157.0,-6.14,0.1,,13908,134,6198,831357,,0.0001,0.138,205339.0
,155.0,-6.14,0.1,,13912,134,6200,831640,,0.0001,0.00196,205409.0
,169.0,-7.07,0.1,,13916,134,6209,833913,,0.0001,0.0095,205978.0
,170.0,-6.57,0.1,,13920,134,6213,834859,,0.0001,0.00755,206214.0
,170.0,-6.34,0.1,,13924,134,6215,835283,,0.0001,0.00134,206320.0
,178.0,-3.3,0.1,,13928,134,6220,836463,,0.0001,0.308,206615.0
,177.0,-3.7,0.1,,13932,134,6223,837091,,0.0001,0.0552,206772.0
,176.0,-2.3,0.1,,13936,134,6226,837828,,0.0001,0.00109,206956.0
,180.0,-3.27,0.1,,13940,134,6230,838703,,0.0001,0.231,207175.0
,185.0,-3.03,0.1,,13944,134,6235,839796,,0.0001,0.0292,207448.0
,189.0,-4.87,0.1,,13948,134,6238,840525,,0.0001,0.00357,207631.0
,185.0,-4.59,0.1,,13952,134,6241,841205,,0.0001,0.121,207801.0
,190.0,-4.09,0.1,,13956,134,6246,842354,,0.0001,0.00967,208088.0
,191.0,-3.52,0.1,,13960,134,6251,843339,,0.0001,0.251,208334.0
,193.0,-4.98,0.1,,13964,134,6253,843723,,0.0001,0.936,208430.0
,196.0,-5.21,0.1,,13968,134,6256,844372,,0.0001,0.002,208592.0
,197.0,-3.34,0.1,,13972,134,6258,844704,,0.0001,0.141,208675.0
,207.0,-4.31,0.1,,13976,135,6264,846157,,0.0001,0.165,209039.0
,210.0,-4.22,0.1,,13980,135,6268,847220,,0.0001,0.228,209304.0
,212.0,-4.38,0.1,,13984,135,6272,848089,,0.0001,0.00355,209522.0
,211.0,-4.53,0.1,,13988,135,6274,848324,,0.0001,0.228,209580.0
,214.0,-4.77,0.1,,13992,135,6276,848832,,0.0001,0.247,209707.0
,213.0,-2.92,0.1,,13996,135,6280,849612,,0.0001,0.134,209902.0
,206.0,-1.61,0.1,,14000,135,6282,849936,,0.0001,0.355,209983.0
,200.0,-1.19,0.1,,14004,135,6284,850254,,0.0001,0.00268,210063.0
,204.0,-0.373,0.1,,14008,135,6290,851753,,0.0001,0.0107,210438.0
,205.0,-0.41,0.1,,14012,135,6292,852122,,0.0001,0.0027,210530.0
,187.0,-0.356,0.1,,14016,135,6295,852625,,0.0001,0.00153,210656.0
,181.0,-0.299,0.1,,14020,135,6297,852955,,0.0001,0.442,210738.0
,193.0,-0.288,0.1,,14024,135,6304,854600,,0.0001,0.441,211149.0
,216.0,-4.9,0.1,,14028,135,6317,858024,,0.0001,0.114,212005.0
,222.0,-4.9,0.1,,14032,135,6323,859291,,0.0001,0.0956,212322.0
,229.0,-5.7,0.1,,14036,135,6329,860729,,0.0001,0.00847,212682.0
,233.0,-6.46,0.1,,14040,136,6334,861991,,0.0001,0.0111,212997.0
,228.0,-6.96,0.1,,14044,136,6337,862606,,0.0001,1.25,213151.0
,232.0,-6.43,0.1,,14048,136,6342,863744,,0.0001,0.495,213435.0
,232.0,-6.65,0.1,,14052,136,6345,864391,,0.0001,0.00294,213597.0
,223.0,-6.96,0.1,,14056,136,6347,864678,,0.0001,0.226,213669.0
,223.0,-6.21,0.1,,14060,136,6352,865604,,0.0001,0.00165,213900.0
,225.0,-5.87,0.1,,14064,136,6354,866178,,0.0001,0.401,214044.0
,229.0,-5.35,0.1,,14068,136,6359,867276,,0.0001,0.0309,214318.0
,239.0,-7.31,0.1,,14072,136,6365,868602,,0.0001,0.00342,214650.0
,230.0,-5.84,0.1,,14076,136,6368,869153,,0.0001,0.312,214788.0
,223.0,-6.32,0.1,,14080,136,6370,869498,,0.0001,0.127,214874.0
,223.0,-5.4,0.1,,14084,136,6374,870380,,0.0001,0.131,215094.0
,234.0,-6.18,0.1,,14088,136,6380,871765,,0.0001,0.349,215441.0
,234.0,-6.6,0.1,,14092,136,6382,872276,,0.0001,0.229,215568.0
,234.0,-6.86,0.1,,14096,136,6386,873030,,0.0001,0.274,215757.0
,237.0,-8.82,0.1,,14100,136,6389,873685,,0.0001,0.253,215921.0
,239.0,-9.31,0.1,,14104,136,6392,874110,,0.0001,0.00147,216027.0
,229.0,-9.25,0.1,,14108,136,6394,874656,,0.0001,0.0377,216163.0
,229.0,-9.55,0.1,,14112,136,6397,875050,,0.0001,0.00184,216262.0
,226.0,-9.01,0.1,,14116,136,6399,875272,,0.0001,0.00561,216317.0
,231.0,-8.58,0.1,,14120,136,6403,876034,,0.0001,0.309,216508.0
,223.0,-8.95,0.1,,14124,136,6407,876892,,0.0001,0.00121,216722.0
,190.0,-7.91,0.1,,14128,136,6408,877016,,0.0001,0.501,216753.0
,181.0,-7.62,0.1,,14132,136,6411,877389,,0.0001,0.227,216847.0
,175.0,-6.96,0.1,,14136,136,6415,878264,,0.0001,1.39,217065.0
,168.0,-6.64,0.1,,14140,136,6418,878826,,0.0001,0.248,217206.0
,166.0,-5.78,0.1,,14144,136,6420,879186,,0.0001,0.00785,217296.0
,159.0,-6.22,0.1,,14148,136,6422,879651,,0.0001,0.049,217412.0
,163.0,-6.4,0.1,,14152,137,6427,880714,,0.0001,0.307,217678.0
,172.0,-5.24,0.1,,14156,137,6432,881835,,0.0001,0.00523,217958.0
,169.0,-5.78,0.1,,14160,137,6436,882513,,0.0001,0.00333,218128.0
,180.0,-5.98,0.1,,14164,137,6443,884224,,0.0001,0.00244,218555.0
,178.0,-6.69,0.1,,14168,137,6447,885042,,0.0001,0.321,218760.0
,181.0,-6.13,0.1,,14172,137,6454,886719,,0.0001,0.131,219179.0
,186.0,-6.61,0.1,,14176,137,6459,887798,,0.0001,0.133,219449.0
,192.0,-6.02,0.1,,14180,137,6463,888707,,0.0001,0.129,219676.0
,194.0,-6.72,0.1,,14184,137,6468,889741,,0.0001,0.138,219935.0
,185.0,-3.44,0.1,,14188,137,6471,890293,,0.0001,0.121,220073.0
,192.0,-2.79,0.1,,14192,137,6477,891483,,0.0001,0.251,220370.0
,194.0,-1.35,0.1,,14196,137,6481,892409,,0.0001,0.248,220602.0
,192.0,-0.109,0.1,,14200,137,6484,892909,,0.0001,0.00257,220727.0
,199.0,-0.887,0.1,,14204,137,6489,893972,,0.0001,0.00165,220992.0
,201.0,-1.28,0.1,,14208,137,6492,894708,,0.0001,0.34,221176.0
,201.0,-1.33,0.1,,14212,137,6495,895196,,0.0001,0.23,221298.0
,207.0,-2.33,0.1,,14216,137,6499,895948,,0.0001,0.0037,221486.0
,210.0,-4.74,0.1,,14220,137,6503,897054,,0.0001,0.328,221763.0
,205.0,-5.35,0.1,,14224,137,6506,897365,,0.0001,0.301,221841.0
,222.0,-4.0,0.1,,14228,138,6513,899186,,0.0001,0.00375,222296.0
,225.0,-4.22,0.1,,14232,138,6516,899934,,0.0001,0.00191,222483.0
,231.0,-5.42,0.1,,14236,138,6523,901409,,0.0001,0.229,222852.0
,230.0,-5.37,0.1,,14240,138,6525,901834,,0.0001,0.226,222958.0
,241.0,-6.24,0.1,,14244,138,6531,903270,,0.0001,0.129,223317.0
,249.0,-5.69,0.1,,14248,138,6537,904549,,0.0001,0.00279,223637.0
,244.0,-4.52,0.1,,14252,138,6540,905134,,0.0001,0.355,223783.0
,238.0,-5.73,0.1,,14256,138,6543,905662,,0.0001,0.00209,223915.0
,233.0,-6.45,0.1,,14260,138,6544,905772,,0.0001,0.00179,223942.0
,220.0,-5.94,0.1,,14264,138,6547,906249,,0.0001,0.357,224062.0
,217.0,-5.44,0.1,,14268,138,6549,906787,,0.0001,0.0019,224196.0
,206.0,-6.36,0.1,,14272,138,6552,907305,,0.0001,0.00208,224326.0
,198.0,-5.01,0.1,,14276,138,6554,907553,,0.0001,0.229,224388.0
,203.0,-6.33,0.1,,14280,138,6560,908972,,0.0001,0.00156,224742.0
,195.0,-5.31,0.1,,14284,138,6562,909273,,0.0001,0.0109,224818.0
,196.0,-7.73,0.1,,14288,138,6565,909901,,0.0001,0.00217,224975.0
,187.0,-7.8,0.1,,14292,138,6567,910205,,0.0001,0.00128,225051.0
,189.0,-9.65,0.1,,14296,138,6572,911303,,0.0001,0.136,225325.0
,190.0,-9.7,0.1,,14300,138,6575,911922,,0.0001,0.139,225480.0
,184.0,-8.15,0.1,,14304,138,6577,912397,,0.0001,0.195,225599.0
,184.0,-7.66,0.1,,14308,138,6581,913109,,0.0001,0.133,225777.0
,186.0,-6.56,0.1,,14312,138,6584,913767,,0.0001,0.0264,225941.0
,186.0,-6.35,0.1,,14316,138,6587,914522,,0.0001,0.802,226130.0
,191.0,-5.49,0.1,,14320,138,6594,916152,,0.0001,0.366,226537.0
,195.0,-5.04,0.1,,14324,138,6597,916898,,0.0001,0.00407,226724.0
,188.0,-5.85,0.1,,14328,139,6602,918035,,0.0001,0.00158,227008.0
,189.0,-5.12,0.1,,14332,139,6606,918830,,0.0001,0.00547,227207.0
,187.0,-3.78,0.1,,14336,139,6611,920154,,0.0001,0.00867,227538.0
,191.0,-3.53,0.1,,14340,139,6615,920958,,0.0001,1.24,227739.0
,182.0,-2.4,0.1,,14344,139,6617,921476,,0.0001,0.00185,227868.0
,176.0,-3.07,0.1,,14348,139,6620,922105,,0.0001,0.0694,228026.0
,176.0,-4.07,0.1,,14352,139,6624,922732,,0.0001,0.00203,228182.0
,179.0,-4.87,0.1,,14356,139,6628,923586,,0.0001,0.229,228396.0
,183.0,-4.82,0.1,,14360,139,6631,924050,,0.0001,0.309,228512.0
,180.0,-4.43,0.1,,14364,139,6632,924261,,0.0001,0.00154,228565.0
,183.0,-4.1,0.1,,14368,139,6636,925073,,0.0001,0.0121,228768.0
,184.0,-2.28,0.1,,14372,139,6640,925711,,0.0001,0.00646,228927.0
,192.0,-3.22,0.1,,14376,139,6644,926762,,0.0001,0.225,229190.0
,193.0,-3.18,0.1,,14380,139,6651,928270,,0.0001,0.627,229567.0
,194.0,-3.85,0.1,,14384,139,6653,928709,,0.0001,0.229,229677.0
,197.0,-3.31,0.1,,14388,139,6657,929631,,0.0001,0.00278,229907.0
,200.0,-3.93,0.1,,14392,139,6660,930208,,0.0001,0.228,230051.0
,199.0,-4.5,0.1,,14396,139,6664,931185,,0.0001,0.143,230296.0
,198.0,-5.27,0.1,,14400,139,6667,931723,,0.0001,0.0209,230430.0
,198.0,-4.96,0.1,,14404,139,6670,932153,,0.0001,0.229,230538.0
,194.0,-5.84,0.1,,14408,139,6672,932494,,0.0001,0.134,230623.0
,195.0,-6.49,0.1,,14412,139,6675,933238,,0.0001,0.00178,230809.0
,197.0,-6.09,0.1,,14416,139,6679,934244,,0.0001,0.231,231060.0
,191.0,-7.05,0.1,,14420,139,6684,935234,,0.0001,0.00249,231308.0
,191.0,-7.28,0.1,,14424,139,6687,935968,,0.0001,0.39,231491.0
,190.0,-8.03,0.1,,14428,140,6692,937006,,0.0001,0.00414,231751.0
,189.0,-8.41,0.1,,14432,140,6695,937742,,0.0001,0.144,231935.0
,180.0,-9.09,0.1,,14436,140,6697,938139,,0.0001,0.228,232034.0
,176.0,-8.53,0.1,,14440,140,6700,938561,,0.0001,0.00183,232140.0
,176.0,-8.89,0.1,,14444,140,6702,939072,,0.0001,0.0035,232267.0
,197.0,-7.9,0.1,,14448,140,6714,941836,,0.0001,0.00236,232958.0
,194.0,-7.55,0.1,,14452,140,6716,942156,,0.0001,0.306,233038.0
,188.0,-5.6,0.1,,14456,140,6717,942337,,0.0001,0.00209,233084.0
,184.0,-5.67,0.1,,14460,140,6719,942484,,0.0001,0.495,233120.0
,187.0,-5.47,0.1,,14464,140,6721,942953,,0.0001,0.0032,233238.0
,183.0,-5.81,0.1,,14468,140,6724,943385,,0.0001,0.479,233346.0
,186.0,-7.07,0.1,,14472,140,6728,944349,,0.0001,0.00289,233587.0
,182.0,-7.77,0.1,,14476,140,6732,944997,,0.0001,0.264,233749.0
,170.0,-6.52,0.1,,14480,140,6733,945239,,0.0001,0.622,233809.0
,170.0,-6.81,0.1,,14484,140,6736,945693,,0.0001,0.00427,233923.0
,166.0,-7.49,0.1,,14488,140,6739,946211,,0.0001,0.0152,234052.0
,165.0,-7.62,0.1,,14492,140,6742,946738,,0.0001,0.00421,234184.0
,165.0,-7.18,0.1,,14496,140,6746,947717,,0.0001,0.00766,234429.0
,169.0,-7.72,0.1,,14500,140,6750,948659,,0.0001,0.307,234664.0
,169.0,-8.08,0.1,,14504,140,6753,949051,,0.0001,0.0162,234762.0
,169.0,-7.93,0.1,,14508,140,6755,949421,,0.0001,0.137,234855.0
,166.0,-6.45,0.1,,14512,140,6758,949828,,0.0001,0.228,234956.0
,170.0,-6.71,0.1,,14516,140,6764,951229,,0.0001,0.00193,235307.0
,163.0,-5.35,0.1,,14520,140,6766,951515,,0.0001,0.133,235378.0
,163.0,-2.29,0.1,,14524,140,6769,952295,,0.0001,0.138,235573.0
,159.0,-1.42,0.1,,14528,140,6772,952902,,0.0001,0.00153,235725.0
,154.0,-1.79,0.1,,14532,140,6774,953157,,0.0001,0.136,235789.0
,156.0,-3.32,0.1,,14536,140,6777,953781,,0.0001,0.00274,235945.0
,158.0,-2.57,0.1,,14540,140,6781,954361,,0.0001,0.00288,236090.0
,159.0,-2.25,0.1,,14544,140,6784,954977,,0.0001,0.00636,236244.0
,137.0,-2.45,0.1,,14548,140,6787,955506,,0.0001,0.456,236376.0
,141.0,-1.89,0.1,,14552,140,6790,956236,,0.0001,0.533,236558.0
,148.0,-3.63,0.1,,14556,140,6795,957175,,0.0001,0.00196,236793.0
