rollout/,ep_len_mean,ep_rew_mean,exploration_rate,time/,episodes,fps,time_elapsed,total_timesteps,avg_fruit,avg_decayfruit,avg_enemyfruit,train/,learning_rate,loss,n_updates
,118.0,-6.68,0.05,,13148,111,4809,537049,,,,,0.0003,0.15,129262.0
,114.0,-9.34,0.05,,13152,111,4811,537279,,,,,0.0003,0.961,129319.0
,119.0,-8.79,0.05,,13156,111,4814,538232,,,,,0.0003,0.475,129557.0
,121.0,-4.91,0.05,,13160,111,4817,538643,,,,,0.0003,0.218,129660.0
,118.0,-5.18,0.05,,13164,111,4818,538839,,,,,0.0003,0.442,129709.0
,120.0,-5.2,0.05,,13168,111,4822,539735,0.0,2.0,0.0,,0.0003,0.931,129933.0
,118.0,-5.78,0.05,,13172,111,4824,540166,,,,,0.0003,0.878,130041.0
,123.0,-5.23,0.05,,13176,112,4828,540966,,,,,0.0003,0.00446,130241.0
,122.0,-5.82,0.05,,13180,112,4830,541425,,,,,0.0003,0.942,130356.0
,123.0,-5.83,0.05,,13184,112,4832,541718,,,,,0.0003,0.429,130429.0
,122.0,-5.22,0.05,,13188,112,4834,542052,,,,,0.0003,0.00436,130512.0
,127.0,-4.97,0.05,,13192,112,4838,542795,,,,,0.0003,0.471,130698.0
,133.0,-3.23,0.05,,13196,112,4842,543828,,,,,0.0003,0.133,130956.0
,133.0,-2.33,0.05,,13200,112,4845,544277,,,,,0.0003,0.424,131069.0
,132.0,-4.42,0.05,,13204,112,4847,544772,,,,,0.0003,0.245,131192.0
,132.0,-4.72,0.05,,13208,112,4849,545088,,,,,0.0003,0.648,131271.0
,136.0,-3.26,0.05,,13212,112,4853,545854,,,,,0.0003,0.0082,131463.0
,127.0,-2.57,0.05,,13216,112,4855,546378,,,,,0.0003,0.00328,131594.0
,130.0,-0.196,0.05,,13220,112,4859,547144,,,,,0.0003,0.00445,131785.0
,131.0,-0.505,0.05,,13224,112,4861,547445,,,,,0.0003,0.0157,131861.0
,135.0,0.0539,0.05,,13228,112,4864,548237,,,,,0.0003,0.00386,132059.0
,131.0,-1.41,0.05,,13232,112,4866,548559,,,,,0.0003,0.702,132139.0
,134.0,-2.64,0.05,,13236,112,4869,549076,,,,,0.0003,0.438,132268.0
,129.0,-3.49,0.05,,13240,112,4872,549635,1.0,0.0,0.0,,0.0003,0.422,132408.0
,136.0,-2.36,0.05,,13244,112,4875,550451,,,,,0.0003,0.309,132612.0
,138.0,-2.38,0.05,,13248,112,4878,550890,,,,,0.0003,0.215,132722.0
,142.0,-3.32,0.05,,13252,112,4881,551487,,,,,0.0003,0.207,132871.0
,138.0,-2.98,0.05,,13256,113,4883,552028,,,,,0.0003,0.0089,133006.0
,142.0,-6.92,0.05,,13260,113,4887,552868,,,,,0.0003,1.15,133216.0
,153.0,-7.33,0.05,,13264,113,4892,554120,,,,,0.0003,0.698,133529.0
,147.0,-6.37,0.05,,13268,113,4894,554401,,,,,0.0003,0.233,133600.0
,144.0,-6.94,0.05,,13272,113,4896,554582,,,,,0.0003,0.265,133645.0
,149.0,-8.19,0.05,,13276,113,4901,555823,,,,,0.0003,0.438,133955.0
,149.0,-9.09,0.05,,13280,113,4903,556312,,,,,0.0003,0.637,134077.0
,150.0,-6.1,0.05,,13284,113,4906,556766,,,,,0.0003,0.22,134191.0
,151.0,-7.01,0.05,,13288,113,4908,557198,,,,,0.0003,1.38,134299.0
,149.0,-7.59,0.05,,13292,113,4911,557718,,,,,0.0003,0.214,134429.0
,142.0,-9.02,0.05,,13296,113,4913,558078,,,,,0.0003,0.235,134519.0
,146.0,-8.46,0.05,,13300,113,4917,558860,,,,,0.0003,0.44,134714.0
,143.0,-8.73,0.05,,13304,113,4918,559029,,,,,0.0003,0.675,134757.0
,145.0,-9.35,0.05,,13308,113,4921,559613,1.0,1.0,1.0,,0.0003,0.0154,134903.0
,149.0,-10.9,0.05,,13312,113,4926,560792,,,,,0.0003,0.463,135197.0
,150.0,-12.1,0.05,,13316,113,4929,561407,,,,,0.0003,0.3,135351.0
,146.0,-14.5,0.05,,13320,113,4931,561720,,,,,0.0003,0.214,135429.0
,149.0,-13.9,0.05,,13324,113,4934,562375,,,,,0.0003,0.233,135593.0
,147.0,-14.2,0.05,,13328,114,4937,562967,,,,,0.0003,0.461,135741.0
,152.0,-13.9,0.05,,13332,114,4940,563789,,,,,0.0003,0.0105,135947.0
,153.0,-13.6,0.05,,13336,114,4943,564334,,,,,0.0003,0.0115,136083.0
,159.0,-13.1,0.05,,13340,114,4948,565576,,,,,0.0003,1.17,136393.0
,171.0,-14.7,0.05,,13344,114,4955,567525,3.0,1.0,3.0,,0.0003,0.231,136881.0
,196.0,-14.7,0.05,,13348,114,4966,570512,,,,,0.0003,0.0112,137627.0
,197.0,-13.2,0.05,,13352,114,4970,571236,,,,,0.0003,0.903,137808.0
,196.0,-14.7,0.05,,13356,114,4972,571657,,,,,0.0003,0.674,137914.0
,195.0,-14.3,0.05,,13360,115,4976,572351,,,,,0.0003,0.222,138087.0
,193.0,-15.5,0.05,,13364,115,4980,573447,,,,,0.0003,0.233,138361.0
,193.0,-15.8,0.05,,13368,115,4982,573709,,,,,0.0003,1.07,138427.0
,194.0,-14.6,0.05,,13372,115,4984,573990,,,,,0.0003,0.238,138497.0
,192.0,-13.4,0.05,,13376,115,4988,575010,,,,,0.0003,0.223,138752.0
,192.0,-12.8,0.05,,13380,115,4991,575557,,,,,0.0003,0.449,138889.0
,192.0,-15.8,0.05,,13384,115,4993,575981,,,,,0.0003,0.233,138995.0
,194.0,-14.9,0.05,,13388,115,4997,576625,,,,,0.0003,0.226,139156.0
,202.0,-13.5,0.05,,13392,115,5002,577953,,,,,0.0003,0.223,139488.0
,205.0,-12.3,0.05,,13396,115,5005,578574,0.0,0.0,0.0,,0.0003,1.17,139643.0
,218.0,-13.4,0.05,,13400,115,5012,580623,,,,,0.0003,0.00298,140155.0
,221.0,-11.3,0.05,,13404,115,5015,581091,,,,,0.0003,0.00451,140272.0
,217.0,-10.1,0.05,,13408,115,5016,581327,,,,,0.0003,0.687,140331.0
,215.0,-7.65,0.05,,13412,115,5021,582327,,,,,0.0003,1.25,140581.0
,219.0,-7.99,0.05,,13416,116,5025,583330,,,,,0.0003,0.233,140832.0
,226.0,-7.46,0.05,,13420,116,5029,584327,,,,,0.0003,0.21,141081.0
,225.0,-6.55,0.05,,13424,116,5031,584826,,,,,0.0003,0.233,141206.0
,232.0,-6.02,0.05,,13428,116,5036,586143,,,,,0.0003,0.944,141535.0
,231.0,-6.01,0.05,,13432,116,5040,586872,,,,,0.0003,0.319,141717.0
,231.0,-3.61,0.05,,13436,116,5043,587428,,,,,0.0003,0.438,141856.0
,225.0,-4.15,0.05,,13440,116,5046,588111,,,,,0.0003,0.237,142027.0
,211.0,-1.61,0.05,,13444,116,5049,588663,,,,,0.0003,0.478,142165.0
,190.0,0.404,0.05,,13448,116,5052,589469,,,,,0.0003,0.00415,142367.0
,184.0,0.158,0.05,,13452,116,5054,589657,,,,,0.0003,0.916,142414.0
,183.0,1.67,0.05,,13456,116,5056,589946,0.0,0.0,0.0,,0.0003,0.25,142486.0
,181.0,3.19,0.05,,13460,116,5059,590487,,,,,0.0003,0.469,142621.0
,173.0,3.57,0.05,,13464,116,5061,590758,,,,,0.0003,1.6,142689.0
,172.0,2.38,0.05,,13468,116,5062,590926,,,,,0.0003,0.215,142731.0
,176.0,1.44,0.05,,13472,116,5065,591540,,,,,0.0003,0.43,142884.0
,171.0,1.19,0.05,,13476,116,5068,592071,,,,,0.0003,0.971,143017.0
,173.0,0.273,0.05,,13480,116,5071,592824,,,,,0.0003,1.37,143205.0
,174.0,0.864,0.05,,13484,116,5074,593336,,,,,0.0003,0.474,143333.0
,169.0,-0.888,0.05,,13488,116,5075,593505,,,,,0.0003,0.239,143376.0
,161.0,-1.71,0.05,,13492,116,5078,594008,,,,,0.0003,0.695,143501.0
,161.0,-1.41,0.05,,13496,117,5081,594646,,,,,0.0003,0.211,143661.0
,148.0,-1.58,0.05,,13500,117,5084,595403,,,,,0.0003,0.217,143850.0
,148.0,-3.08,0.05,,13504,117,5087,595849,,,,,0.0003,0.00474,143962.0
,153.0,-3.73,0.05,,13508,117,5090,596615,,,,,0.0003,0.446,144153.0
,151.0,-7.31,0.05,,13512,117,5094,597401,,,,,0.0003,0.00816,144350.0
,149.0,-4.29,0.05,,13516,117,5097,598226,,,,,0.0003,0.22,144556.0
,141.0,-5.41,0.05,,13520,117,5099,598438,,,,,0.0003,0.00415,144609.0
,141.0,-6.91,0.05,,13524,117,5102,598942,,,,,0.0003,0.0134,144735.0
,133.0,-7.73,0.05,,13528,117,5104,599400,,,,,0.0003,0.239,144849.0
,127.0,-8.27,0.05,,13532,117,5106,599568,0.0,0.0,0.0,,0.0003,0.461,144891.0
,126.0,-11.0,0.05,,13536,117,5109,600068,,,,,0.0003,0.211,145016.0
,127.0,-11.3,0.05,,13540,117,5112,600767,,,,,0.0003,0.00256,145191.0
,125.0,-13.4,0.05,,13544,117,5114,601202,,,,,0.0003,0.00334,145300.0
,137.0,-13.2,0.05,,13548,117,5122,603143,,,,,0.0003,0.221,145785.0
,146.0,-10.3,0.05,,13552,117,5126,604261,,,,,0.0003,0.895,146065.0
,149.0,-9.69,0.05,,13556,117,5129,604855,,,,,0.0003,0.0103,146213.0
,149.0,-6.39,0.05,,13560,117,5132,605417,,,,,0.0003,0.219,146354.0
,154.0,-5.84,0.05,,13564,118,5136,606174,,,,,0.0003,0.681,146543.0
,160.0,-5.3,0.05,,13568,118,5139,606944,,,,,0.0003,0.464,146735.0
,164.0,-3.54,0.05,,13572,118,5143,607893,,,,,0.0003,0.00702,146973.0
,162.0,-1.42,0.05,,13576,118,5146,608321,,,,,0.0003,0.647,147080.0
,161.0,0.0896,0.05,,13580,118,5149,608928,,,,,0.0003,0.211,147231.0
,161.0,2.79,0.05,,13584,118,5151,609461,,,,,0.0003,0.873,147365.0
,161.0,2.19,0.05,,13588,118,5153,609644,0.0,0.0,0.0,,0.0003,0.00975,147410.0
,160.0,2.8,0.05,,13592,118,5155,610047,,,,,0.0003,0.462,147511.0
,157.0,1.33,0.05,,13596,118,5157,610319,,,,,0.0003,0.232,147579.0
,151.0,1.39,0.05,,13600,118,5159,610472,,,,,0.0003,0.657,147617.0
,148.0,0.815,0.05,,13604,118,5160,610697,,,,,0.0003,1.17,147674.0
,143.0,-0.326,0.05,,13608,118,5162,610872,,,,,0.0003,0.233,147717.0
,145.0,0.555,0.05,,13612,118,5166,611856,,,,,0.0003,0.235,147963.0
,139.0,-1.19,0.05,,13616,118,5168,612144,,,,,0.0003,0.238,148035.0
,143.0,0.574,0.05,,13620,118,5171,612695,,,,,0.0003,0.929,148173.0
,145.0,-0.0463,0.05,,13624,118,5174,613405,,,,,0.0003,1.16,148351.0
,147.0,1.43,0.05,,13628,118,5177,614145,,,,,0.0003,1.26,148536.0
,147.0,1.43,0.05,,13632,118,5179,614291,,,,,0.0003,0.677,148572.0
,148.0,1.72,0.05,,13636,118,5182,614900,,,,,0.0003,0.218,148724.0
,150.0,2.0,0.05,,13640,118,5186,615815,,,,,0.0003,0.204,148953.0
,152.0,4.68,0.05,,13644,118,5189,616432,,,,,0.0003,0.00281,149107.0
,139.0,2.11,0.05,,13648,118,5192,617063,,,,,0.0003,1.61,149265.0
,133.0,0.674,0.05,,13652,118,5194,617522,,,,,0.0003,0.207,149380.0
,135.0,0.0494,0.05,,13656,118,5198,618361,,,,,0.0003,0.231,149590.0
,144.0,-4.24,0.05,,13660,119,5204,619845,2.0,0.0,0.0,,0.0003,1.16,149961.0
,155.0,-3.15,0.05,,13664,119,5211,621625,,,,,0.0003,0.448,150406.0
,155.0,-3.15,0.05,,13668,119,5214,622408,,,,,0.0003,0.00242,150601.0
,151.0,-2.21,0.05,,13672,119,5217,622944,,,,,0.0003,0.932,150735.0
,153.0,-2.53,0.05,,13676,119,5220,623641,,,,,0.0003,0.00418,150910.0
,158.0,-1.68,0.05,,13680,119,5224,624715,,,,,0.0003,0.216,151178.0
,158.0,-5.28,0.05,,13684,119,5227,625216,,,,,0.0003,0.218,151303.0
,165.0,-3.25,0.05,,13688,119,5231,626095,,,,,0.0003,0.231,151523.0
,166.0,-2.06,0.05,,13692,119,5234,626643,,,,,0.0003,0.463,151660.0
,171.0,-0.912,0.05,,13696,119,5237,627435,,,,,0.0003,0.00365,151858.0
,175.0,-0.0518,0.05,,13700,119,5240,627990,,,,,0.0003,0.426,151997.0
,188.0,-0.476,0.05,,13704,119,5246,629458,,,,,0.0003,0.929,152364.0
,191.0,0.994,0.05,,13708,120,5248,629937,0.0,0.0,0.0,,0.0003,0.00269,152484.0
,192.0,0.0797,0.05,,13712,120,5253,631059,,,,,0.0003,0.217,152764.0
,195.0,-1.45,0.05,,13716,120,5256,631664,,,,,0.0003,0.208,152915.0
,196.0,-2.96,0.05,,13720,120,5259,632303,,,,,0.0003,0.208,153075.0
,199.0,-3.29,0.05,,13724,120,5263,633315,,,,,0.0003,0.197,153328.0
,199.0,-5.39,0.05,,13728,120,5266,634030,,,,,0.0003,0.00376,153507.0
,202.0,-3.02,0.05,,13732,120,5269,634466,,,,,0.0003,0.427,153616.0
,203.0,-3.33,0.05,,13736,120,5272,635230,,,,,0.0003,0.221,153807.0
,199.0,-2.39,0.05,,13740,120,5275,635699,,,,,0.0003,1.29,153924.0
,201.0,-4.51,0.05,,13744,120,5278,636521,,,,,0.0003,0.461,154130.0
,199.0,-2.99,0.05,,13748,120,5281,636987,,,,,0.0003,0.467,154246.0
,200.0,-2.1,0.05,,13752,120,5284,637496,,,,,0.0003,0.00468,154373.0
,205.0,-1.85,0.05,,13756,120,5289,638829,,,,,0.0003,0.00328,154707.0
,193.0,-2.63,0.05,,13760,120,5291,639158,1.0,0.0,1.0,,0.0003,0.446,154789.0
,187.0,1.03,0.05,,13764,120,5296,640299,,,,,0.0003,0.912,155074.0
,188.0,0.72,0.05,,13768,120,5300,641209,,,,,0.0003,0.444,155302.0
,192.0,-1.12,0.05,,13772,121,5304,642118,,,,,0.0003,0.00612,155529.0
,190.0,-0.796,0.05,,13776,121,5306,642601,,,,,0.0003,0.234,155650.0
,184.0,-2.84,0.05,,13780,121,5309,643162,,,,,0.0003,0.237,155790.0
,185.0,-3.45,0.05,,13784,121,5312,643685,,,,,0.0003,0.234,155921.0
,178.0,-4.88,0.05,,13788,121,5314,643910,,,,,0.0003,0.236,155977.0
,175.0,-6.35,0.05,,13792,121,5315,644137,,,,,0.0003,0.0228,156034.0
,184.0,-8.54,0.05,,13796,121,5322,645787,,,,,0.0003,0.294,156446.0
,187.0,-10.1,0.05,,13800,121,5326,646730,,,,,0.0003,0.612,156682.0
,175.0,-9.95,0.05,,13804,121,5327,646917,,,,,0.0003,0.439,156729.0
,173.0,-9.63,0.05,,13808,121,5329,647262,,,,,0.0003,0.446,156815.0
,166.0,-8.66,0.05,,13812,121,5332,647707,,,,,0.0003,0.446,156926.0
,167.0,-6.27,0.05,,13816,121,5335,648381,,,,,0.0003,0.0163,157095.0
,171.0,-6.31,0.05,,13820,121,5339,649373,,,,,0.0003,0.213,157343.0
,165.0,-5.05,0.05,,13824,121,5342,649788,0.0,0.0,0.0,,0.0003,0.232,157446.0
,160.0,-4.7,0.05,,13828,121,5344,650050,,,,,0.0003,1.6,157512.0
,172.0,-5.42,0.05,,13832,121,5349,651621,,,,,0.0003,0.673,157905.0
,171.0,-5.11,0.05,,13836,121,5353,652374,,,,,0.0003,0.00511,158093.0
,178.0,-3.68,0.05,,13840,121,5357,653493,,,,,0.0003,0.233,158373.0
,179.0,-3.69,0.05,,13844,122,5361,654417,,,,,0.0003,0.252,158604.0
,182.0,-4.62,0.05,,13848,122,5364,655161,,,,,0.0003,0.00468,158790.0
,193.0,-4.43,0.05,,13852,122,5370,656794,,,,,0.0003,0.219,159198.0
,184.0,-4.64,0.05,,13856,122,5373,657250,,,,,0.0003,1.17,159312.0
,186.0,-4.36,0.05,,13860,122,5375,657763,,,,,0.0003,0.00382,159440.0
,186.0,-7.96,0.05,,13864,122,5380,658894,,,,,0.0003,0.223,159723.0
,180.0,-8.5,0.05,,13868,122,5382,659240,0.0,0.0,0.0,,0.0003,0.443,159809.0
,180.0,-8.5,0.05,,13872,122,5386,660153,,,,,0.0003,0.231,160038.0
,178.0,-10.3,0.05,,13876,122,5388,660419,,,,,0.0003,0.214,160104.0
,178.0,-9.98,0.05,,13880,122,5391,660934,,,,,0.0003,0.462,160233.0
,180.0,-8.5,0.05,,13884,122,5394,661691,,,,,0.0003,0.427,160422.0
,185.0,-9.45,0.05,,13888,122,5397,662374,,,,,0.0003,1.39,160593.0
,192.0,-8.32,0.05,,13892,122,5401,663348,,,,,0.0003,0.227,160836.0
,183.0,-7.93,0.05,,13896,122,5404,664075,,,,,0.0003,0.221,161018.0
,181.0,-4.31,0.05,,13900,122,5407,664799,,,,,0.0003,0.214,161199.0
,191.0,-4.41,0.05,,13904,123,5412,666052,,,,,0.0003,0.00297,161512.0
,193.0,-4.13,0.05,,13908,123,5415,666592,,,,,0.0003,0.00536,161647.0
,193.0,-4.73,0.05,,13912,123,5417,667019,,,,,0.0003,0.22,161754.0
,192.0,-5.32,0.05,,13916,123,5420,667593,,,,,0.0003,0.00264,161898.0
,192.0,-3.82,0.05,,13920,123,5424,668528,,,,,0.0003,0.0021,162131.0
,192.0,-2.32,0.05,,13924,123,5427,669002,,,,,0.0003,0.699,162250.0
,195.0,-1.45,0.05,,13928,123,5430,669560,0.0,1.0,0.0,,0.0003,0.245,162389.0
,184.0,-1.64,0.05,,13932,123,5432,670067,,,,,0.0003,0.432,162516.0
,182.0,-2.22,0.05,,13936,123,5435,670538,,,,,0.0003,0.216,162634.0
,177.0,-4.27,0.05,,13940,123,5438,671145,,,,,0.0003,0.00402,162786.0
,174.0,-3.94,0.05,,13944,123,5441,671863,,,,,0.0003,0.00348,162965.0
,174.0,-2.44,0.05,,13948,123,5444,672597,,,,,0.0003,0.438,163149.0
,167.0,-4.77,0.05,,13952,123,5448,673485,,,,,0.0003,0.677,163371.0
,173.0,-6.33,0.05,,13956,123,5452,674514,,,,,0.0003,0.00592,163628.0
,173.0,-3.33,0.05,,13960,123,5455,675033,,,,,0.0003,1.38,163758.0
,167.0,-5.07,0.05,,13964,123,5458,675583,,,,,0.0003,1.83,163895.0
,170.0,-4.2,0.05,,13968,123,5461,676265,,,,,0.0003,0.237,164066.0
,168.0,-0.881,0.05,,13972,123,5464,676964,,,,,0.0003,1.18,164240.0
,171.0,-1.21,0.05,,13976,123,5467,677530,,,,,0.0003,0.232,164382.0
,178.0,0.82,0.05,,13980,124,5472,678732,,,,,0.0003,0.466,164682.0
,175.0,2.65,0.05,,13984,124,5474,679191,0.0,0.0,0.0,,0.0003,0.232,164797.0
,180.0,4.4,0.05,,13988,124,5479,680413,,,,,0.0003,0.431,165103.0
,188.0,2.82,0.05,,13992,124,5486,682187,,,,,0.0003,0.265,165546.0
,185.0,3.45,0.05,,13996,124,5488,682612,,,,,0.0003,0.207,165652.0
,186.0,1.04,0.05,,14000,124,5492,683414,,,,,0.0003,0.00365,165853.0
,191.0,3.39,0.05,,14004,124,5499,685126,,,,,0.0003,0.216,166281.0
,191.0,2.49,0.05,,14008,124,5501,685680,,,,,0.0003,0.00364,166419.0
,191.0,2.19,0.05,,14012,124,5504,686134,,,,,0.0003,0.00849,166533.0
,188.0,0.422,0.05,,14016,124,5506,686376,,,,,0.0003,0.862,166593.0
,182.0,-1.32,0.05,,14020,124,5508,686743,,,,,0.0003,0.191,166685.0
,183.0,-0.733,0.05,,14024,124,5511,687332,,,,,0.0003,1.16,166832.0
,180.0,-1.6,0.05,,14028,124,5513,687600,,,,,0.0003,0.00345,166899.0
,180.0,-2.2,0.05,,14032,124,5515,688110,,,,,0.0003,0.699,167027.0
,181.0,-0.109,0.05,,14036,124,5518,688633,,,,,0.0003,0.00495,167158.0
,187.0,-1.07,0.05,,14040,124,5523,689854,2.0,0.0,1.0,,0.0003,1.16,167463.0
,188.0,-0.183,0.05,,14044,124,5526,690698,,,,,0.0003,0.00395,167674.0
,190.0,-0.801,0.05,,14048,125,5530,691607,,,,,0.0003,0.205,167901.0
,193.0,0.375,0.05,,14052,125,5535,692739,,,,,0.0003,0.46,168184.0
,188.0,3.42,0.05,,14056,125,5538,693308,,,,,0.0003,0.231,168326.0
,187.0,1.33,0.05,,14060,125,5540,693733,,,,,0.0003,0.447,168433.0
,188.0,1.92,0.05,,14064,125,5543,694345,,,,,0.0003,0.452,168586.0
,194.0,2.76,0.05,,14068,125,5548,695624,,,,,0.0003,0.419,168905.0
,203.0,-0.926,0.05,,14072,125,5554,697229,,,,,0.0003,0.702,169307.0
,204.0,2.66,0.05,,14076,125,5557,697895,,,,,0.0003,0.232,169473.0
,196.0,0.642,0.05,,14080,125,5560,698311,,,,,0.0003,0.424,169577.0
,203.0,1.17,0.05,,14084,125,5564,699509,1.0,1.0,3.0,,0.0003,0.229,169877.0
,200.0,3.0,0.05,,14088,125,5568,700453,,,,,0.0003,0.641,170113.0
,187.0,3.73,0.05,,14092,125,5571,700914,,,,,0.0003,0.694,170228.0
,193.0,3.37,0.05,,14096,125,5575,701950,,,,,0.0003,0.235,170487.0
,189.0,2.51,0.05,,14100,125,5578,702363,,,,,0.0003,0.572,170590.0
,179.0,-0.0893,0.05,,14104,125,5581,703019,,,,,0.0003,0.208,170754.0
,175.0,-1.25,0.05,,14108,125,5582,703194,,,,,0.0003,0.00465,170798.0
,179.0,-1.89,0.05,,14112,126,5586,704028,,,,,0.0003,0.00741,171006.0
,182.0,-0.421,0.05,,14116,126,5589,704588,,,,,0.0003,0.437,171146.0
,185.0,0.754,0.05,,14120,126,5592,705202,,,,,0.0003,0.23,171300.0
,192.0,-1.42,0.05,,14124,126,5597,706496,,,,,0.0003,0.642,171623.0
,199.0,-1.19,0.05,,14128,126,5601,707513,,,,,0.0003,0.00448,171878.0
,200.0,0.302,0.05,,14132,126,5604,708088,,,,,0.0003,0.462,172021.0
,198.0,-0.283,0.05,,14136,126,5606,708467,,,,,0.0003,0.421,172116.0
,199.0,0.91,0.05,,14140,126,5611,709753,0.0,0.0,0.0,,0.0003,0.437,172438.0
,201.0,0.588,0.05,,14144,126,5616,710817,,,,,0.0003,0.413,172704.0
,201.0,-0.309,0.05,,14148,126,5620,711699,,,,,0.0003,0.226,172924.0
,200.0,-2.7,0.05,,14152,126,5624,712703,,,,,0.0003,0.636,173175.0
,202.0,-4.52,0.05,,14156,126,5628,713535,,,,,0.0003,1.15,173383.0
,210.0,-4.3,0.05,,14160,126,5632,714746,,,,,0.0003,0.444,173686.0
,209.0,-3.39,0.05,,14164,126,5635,715249,,,,,0.0003,0.00372,173812.0
,206.0,-4.86,0.05,,14168,126,5639,716205,,,,,0.0003,0.00291,174051.0
,200.0,-6.3,0.05,,14172,127,5643,717179,,,,,0.0003,0.464,174294.0
,203.0,-7.83,0.05,,14176,127,5647,718217,,,,,0.0003,0.438,174554.0
,208.0,-7.88,0.05,,14180,127,5651,719152,,,,,0.0003,0.703,174787.0
,203.0,-10.2,0.05,,14184,127,5655,719840,0.0,0.0,0.0,,0.0003,0.441,174959.0
,196.0,-12.9,0.05,,14188,127,5657,720056,,,,,0.0003,0.233,175013.0
,197.0,-13.5,0.05,,14192,127,5659,720654,,,,,0.0003,0.668,175163.0
,192.0,-11.9,0.05,,14196,127,5662,721136,,,,,0.0003,0.447,175283.0
,194.0,-11.0,0.05,,14200,127,5665,721743,,,,,0.0003,0.00225,175435.0
,192.0,-8.62,0.05,,14204,127,5667,722176,,,,,0.0003,0.231,175543.0
,198.0,-7.78,0.05,,14208,127,5671,723023,,,,,0.0003,0.00396,175755.0
,198.0,-6.88,0.05,,14212,127,5675,723869,,,,,0.0003,0.00195,175967.0
,210.0,-7.9,0.05,,14216,127,5681,725568,,,,,0.0003,0.00471,176391.0
,210.0,-8.2,0.05,,14220,127,5684,726162,,,,,0.0003,0.46,176540.0
,208.0,-8.48,0.05,,14224,127,5689,727275,,,,,0.0003,0.00332,176818.0
,201.0,-9.01,0.05,,14228,127,5691,727617,,,,,0.0003,0.213,176904.0
,207.0,-9.97,0.05,,14232,127,5695,728747,,,,,0.0003,0.916,177186.0
,208.0,-10.9,0.05,,14236,127,5698,729228,,,,,0.0003,0.21,177306.0
,200.0,-11.1,0.05,,14240,128,5700,729749,0.0,1.0,0.0,,0.0003,0.901,177437.0
,196.0,-10.5,0.05,,14244,128,5704,730408,,,,,0.0003,0.231,177601.0
,192.0,-10.7,0.05,,14248,128,5706,730862,,,,,0.0003,0.212,177715.0
,185.0,-10.1,0.05,,14252,128,5708,731250,,,,,0.0003,0.418,177812.0
,182.0,-10.3,0.05,,14256,128,5711,731738,,,,,0.0003,0.232,177934.0
,181.0,-9.41,0.05,,14260,128,5715,732808,,,,,0.0003,0.844,178201.0
,182.0,-10.3,0.05,,14264,128,5718,733485,,,,,0.0003,0.313,178371.0
,176.0,-9.06,0.05,,14268,128,5720,733833,,,,,0.0003,1.41,178458.0
,172.0,-8.72,0.05,,14272,128,5723,734374,,,,,0.0003,0.00596,178593.0
,173.0,-9.03,0.05,,14276,128,5728,735502,,,,,0.0003,1.38,178875.0
,168.0,-8.98,0.05,,14280,128,5730,735956,,,,,0.0003,0.936,178988.0
,167.0,-8.67,0.05,,14284,128,5733,736513,,,,,0.0003,0.21,179128.0
,169.0,-8.39,0.05,,14288,128,5735,736960,,,,,0.0003,0.647,179239.0
,176.0,-8.46,0.05,,14292,128,5740,738207,,,,,0.0003,0.236,179551.0
,175.0,-9.95,0.05,,14296,128,5743,738684,,,,,0.0003,0.645,179670.0
,174.0,-8.74,0.05,,14300,128,5745,739158,,,,,0.0003,0.412,179789.0
,177.0,-9.07,0.05,,14304,128,5749,739859,0.0,0.0,0.0,,0.0003,0.241,179964.0
,177.0,-7.87,0.05,,14308,128,5752,740768,,,,,0.0003,0.209,180191.0
,172.0,-8.12,0.05,,14312,128,5755,741105,,,,,0.0003,1.1,180276.0
,163.0,-7.73,0.05,,14316,128,5758,741874,,,,,0.0003,0.212,180468.0
,162.0,-6.22,0.05,,14320,128,5761,742400,,,,,0.0003,0.209,180599.0
,159.0,-4.99,0.05,,14324,128,5764,743193,,,,,0.0003,0.706,180798.0
,162.0,-5.32,0.05,,14328,128,5767,743767,,,,,0.0003,0.707,180941.0
,155.0,-5.55,0.05,,14332,128,5769,744216,,,,,0.0003,0.93,181053.0
,155.0,-4.65,0.05,,14336,129,5772,744695,,,,,0.0003,0.00216,181173.0
,165.0,-3.55,0.05,,14340,129,5778,746201,,,,,0.0003,0.014,181550.0
,173.0,-5.43,0.05,,14344,129,5784,747741,,,,,0.0003,0.231,181935.0
,173.0,-5.43,0.05,,14348,129,5787,748136,,,,,0.0003,0.00252,182033.0
,173.0,-3.93,0.05,,14352,129,5789,748577,,,,,0.0003,0.443,182144.0
,173.0,-3.03,0.05,,14356,129,5792,749065,0.0,0.0,2.0,,0.0003,0.00465,182266.0
,175.0,-3.35,0.05,,14360,129,5797,750314,,,,,0.0003,0.23,182578.0
,173.0,-4.23,0.05,,14364,129,5800,750801,,,,,0.0003,0.00664,182700.0
,179.0,-2.79,0.05,,14368,129,5804,751768,,,,,0.0003,0.21,182941.0
,180.0,-0.401,0.05,,14372,129,5807,752384,,,,,0.0003,0.233,183095.0
,173.0,-2.73,0.05,,14376,129,5810,752828,,,,,0.0003,0.666,183206.0
,173.0,-1.53,0.05,,14380,129,5812,753277,,,,,0.0003,1.45,183319.0
,171.0,-2.71,0.05,,14384,129,5814,753651,,,,,0.0003,0.236,183412.0
,171.0,-3.01,0.05,,14388,129,5816,754068,,,,,0.0003,0.214,183516.0
